499       30,30,30,30,25,8,0,0,36,33,30,30,36,36,13,0,36,13,0,0,6,33,32,0,36,12,0,0,0,19,36,6,36,12,0,0,0,22,36,4,36,16,0,2,17,36,27,0,36,36,36,36,36,36,4,0,36,30,23,24,34,36,17,0,36,13,0,0,3,32,33,0,36,12,0,0,0,20,36,5,36,14,0,0,0,18,36,6,36,18,0,0,0,20,36,5,36,18,0,0,3,32,33,0,36,28,18,18,31,36,15,0,36,36,36,36,35,18,0,0,6,6,6,6,2,0,0,0
500       0,23,33,36,33,20,2,0,17,36,32,24,28,36,29,1,34,32,3,0,0,22,36,10,36,21,0,0,0,8,36,17,36,19,0,0,0,6,36,18,36,24,0,0,0,6,36,18,36,24,0,0,0,6,36,18,36,24,0,0,0,6,36,18,36,24,0,0,0,6,36,18,36,24,0,0,0,6,36,18,36,24,0,0,0,6,36,18,36,24,0,0,0,6,36,18,30,34,4,0,0,19,36,13,12,36,34,24,28,36,30,1,0,12,31,36,35,23,3,0,0,0,0,0,0,0,0,0
501       24,24,24,24,22,12,0,0,36,35,30,35,36,36,20,0,36,20,0,0,4,28,36,4,36,18,0,0,0,9,36,12,36,18,0,0,0,12,36,9,36,19,0,0,6,31,30,0,36,36,36,36,36,36,9,0,36,28,18,19,29,36,22,0,36,18,0,0,0,24,36,3,36,18,0,0,0,9,36,11,36,18,0,0,0,6,36,12,36,18,0,0,0,8,36,9,36,18,0,0,0,23,35,2,36,34,25,24,30,36,15,0,24,24,29,30,25,11,0,0,0,0,0,0,0,0,0,0
502       0,0,0,1,4,0,0,0,0,5,26,35,36,33,16,0,1,31,36,24,19,32,36,12,13,36,18,0,0,3,34,28,0,8,1,0,0,0,28,30,0,0,0,0,0,5,34,28,0,0,0,0,0,27,36,11,0,0,0,0,17,36,22,0,0,0,0,7,36,31,1,0,0,0,1,31,35,7,0,0,0,0,21,36,17,0,0,0,0,9,36,27,0,0,0,0,2,31,33,3,0,0,0,0,17,36,25,12,12,12,12,10,18,36,36,36,36,36,36,30,7,12,12,12,12,12,12,10
503       0,0,0,4,6,1,0,0,0,8,30,36,36,34,14,0,4,35,35,21,19,32,36,11,16,36,13,0,0,4,35,27,0,6,0,0,0,0,31,30,0,0,0,0,0,9,36,25,0,0,0,0,3,32,35,7,0,0,0,0,26,36,18,0,0,0,0,13,36,26,0,0,0,0,5,35,33,4,0,0,0,1,28,36,12,0,0,0,0,18,36,21,0,0,0,0,8,35,30,1,0,0,0,0,24,36,21,12,12,12,12,9,26,36,36,36,36,36,36,25,8,12,12,12,12,12,12,8
504       0,0,0,5,7,2,0,0,0,9,29,36,36,35,18,0,4,35,35,20,18,32,36,13,19,36,10,0,0,7,36,27,24,36,0,0,0,0,31,30,24,36,0,0,0,0,34,30,24,36,0,0,0,0,36,30,27,36,0,0,0,0,35,30,24,36,0,0,0,0,34,30,24,36,0,0,0,0,35,30,28,36,0,0,0,0,36,30,30,36,0,0,0,0,36,26,27,36,5,0,0,8,36,23,11,36,32,17,17,33,36,10,0,19,36,36,36,34,14,0,0,0,4,12,11,2,0,0
505       0,0,1,6,5,0,0,0,0,17,34,36,36,30,9,0,11,36,30,14,17,35,33,4,28,35,3,0,0,13,36,17,33,30,0,0,0,6,36,21,36,30,0,0,0,6,36,24,36,30,0,0,0,6,36,22,36,30,0,0,0,6,36,20,36,30,0,0,0,6,36,24,36,30,0,0,0,6,36,22,36,30,0,0,0,6,36,24,35,30,0,0,0,6,36,22,28,36,7,0,0,16,36,16,10,36,34,22,25,36,33,2,0,10,30,36,36,24,5,0,0,0,0,0,0,0,0,0
506       0,1,19,30,32,21,3,0,0,25,36,36,36,36,30,2,11,36,26,2,1,21,36,17,12,34,7,0,0,2,36,25,0,0,0,0,0,1,36,25,0,0,0,0,0,14,36,17,0,0,0,0,3,33,34,2,0,0,0,0,23,36,14,0,0,0,0,11,36,27,0,0,0,0,2,32,34,5,0,0,0,0,22,36,15,0,0,0,0,9,36,26,0,0,0,0,2,31,34,4,0,0,0,0,18,36,21,12,14,13,16,9,24,36,35,36,36,36,36,24,4,8,6,8,10,11,12,5
507       0,2,21,33,36,26,8,0,1,29,36,24,20,33,35,7,13,36,13,0,0,3,34,24,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,21,36,0,0,0,0,30,30,23,36,0,0,0,0,30,30,19,36,0,0,0,0,30,30,21,36,0,0,0,0,30,30,24,36,0,0,0,0,30,30,24,36,0,0,0,0,30,28,18,36,11,0,0,7,36,22,4,33,35,25,25,35,35,5,0,6,28,36,36,28,7,0,0,0,0,2,1,0,0,0
508       0,1,19,31,34,26,8,0,0,26,36,33,31,36,35,7,10,36,24,1,0,12,36,26,6,21,7,0,0,0,31,30,0,0,0,0,0,0,32,30,0,0,0,0,0,14,36,22,0,0,0,0,4,34,34,4,0,0,0,0,25,36,14,0,0,0,0,12,36,26,0,0,0,0,2,32,34,4,0,0,0,0,22,36,15,0,0,0,0,9,36,28,0,0,0,0,1,31,35,5,0,0,0,0,11,36,31,18,18,18,18,15,12,36,36,36,36,36,36,30,3,12,12,12,12,12,12,10
509       0,0,9,18,18,8,0,0,1,25,36,36,36,36,20,0,17,36,27,8,9,30,36,11,28,36,2,0,0,6,36,25,30,33,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,31,30,22,36,10,0,0,6,36,27,8,36,33,17,15,32,36,15,0,12,34,36,36,35,18,0,0,0,1,9,7,2,0,0
510       0,1,11,21,20,8,0,0,1,28,36,36,36,36,21,0,20,36,26,6,6,28,36,14,19,26,4,0,0,5,36,28,0,0,0,0,0,6,36,29,0,0,0,0,0,26,36,15,0,0,0,0,13,36,30,1,0,0,0,2,32,36,9,0,0,0,0,20,36,22,0,0,0,0,6,35,33,3,0,0,0,0,28,36,14,0,0,0,0,14,36,27,0,0,0,0,2,33,35,6,0,0,0,0,20,36,30,18,18,18,18,15,24,36,36,36,36,36,36,30,3,6,6,6,6,6,6,5
511       13,19,5,19,24,16,2,0,3,25,36,36,36,36,30,3,8,36,33,12,7,23,36,23,20,36,11,0,0,0,33,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,26,36,2,0,0,0,30,30,30,36,4,0,0,0,34,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,26,36,4,0,0,7,36,23,14,36,31,14,16,33,36,8,0,21,36,36,36,35,14,0,0,0,6,12,12,2,0,0
512       3,12,12,15,12,2,0,0,18,36,36,36,36,34,10,0,18,36,19,12,15,33,35,5,18,36,6,0,0,8,36,17,18,36,6,0,0,0,36,24,18,36,6,0,0,12,36,16,18,36,22,18,21,35,32,2,18,36,36,36,36,36,20,0,18,36,13,6,13,33,35,6,18,36,6,0,0,7,36,22,18,36,6,0,0,0,31,30,18,36,6,0,0,0,33,28,18,36,6,0,0,13,36,18,18,36,16,12,18,35,32,2,18,36,36,36,36,29,6,0,6,12,12,12,9,0,0,0
513       0,3,18,24,22,9,0,0,5,33,36,36,36,36,19,0,26,36,14,0,4,30,36,6,19,19,0,0,0,11,36,16,0,0,0,0,0,13,36,15,0,0,0,0,2,33,34,3,0,0,0,0,22,36,16,0,0,0,0,7,36,29,0,0,0,0,0,28,36,8,0,0,0,0,14,36,22,0,0,0,0,2,33,33,2,0,0,0,0,22,36,13,0,0,0,0,8,36,27,0,0,0,0,0,26,36,20,12,12,12,12,5,36,36,36,36,36,36,36,18,11,12,12,12,12,12,12,6
514       0,3,21,30,28,15,1,0,4,33,36,31,33,36,22,0,23,36,12,0,1,26,36,8,17,25,0,0,0,11,36,18,0,0,0,0,0,15,36,16,0,0,0,0,1,30,36,5,0,0,0,0,20,36,21,0,0,0,0,7,36,32,2,0,0,0,1,31,36,8,0,0,0,0,17,36,20,0,0,0,0,7,35,30,1,0,0,0,0,28,35,7,0,0,0,0,16,36,19,0,0,0,0,0,34,36,28,24,24,24,24,7,36,36,36,36,36,36,36,11,0,0,0,0,0,0,0,0
515       0,0,12,26,29,19,3,0,0,21,36,36,36,36,32,3,12,36,26,2,0,16,36,20,8,24,4,0,0,0,31,30,0,0,0,0,0,0,32,29,0,0,0,0,0,14,36,19,0,0,0,0,5,34,32,2,0,0,0,0,28,36,11,0,0,0,0,17,36,22,0,0,0,0,7,35,32,2,0,0,0,1,29,36,9,0,0,0,0,18,36,19,0,0,0,0,7,36,29,1,0,0,0,0,23,36,26,18,18,18,18,18,24,36,36,36,36,36,36,30,5,10,6,6,6,6,9,8
516       0,0,2,10,12,4,0,0,0,15,35,36,36,36,25,0,9,36,29,9,10,30,36,11,15,34,4,0,0,4,36,22,0,0,0,0,0,2,36,24,0,0,0,0,0,15,36,16,0,0,0,0,3,33,32,2,0,0,0,0,24,36,10,0,0,0,0,11,36,22,0,0,0,0,2,32,32,2,0,0,0,0,23,36,9,0,0,0,0,11,36,21,0,0,0,0,2,32,31,2,0,0,0,0,17,36,32,24,22,23,24,17,20,36,36,36,36,36,36,23,0,0,0,0,0,0,0,0
517       0,0,1,13,20,10,0,0,0,6,32,36,36,36,28,1,1,32,31,8,6,19,36,20,3,32,14,0,0,0,29,30,0,0,0,0,0,0,27,30,0,0,0,0,0,6,35,23,0,0,0,0,0,28,35,6,0,0,0,0,14,36,18,0,0,0,0,4,34,30,1,0,0,0,0,26,35,7,0,0,0,0,13,36,19,0,0,0,0,3,33,30,1,0,0,0,0,22,35,8,0,0,0,0,8,36,29,4,1,7,4,0,15,36,36,36,36,36,36,23,5,12,12,12,12,12,12,8
518       0,0,12,22,23,13,0,0,0,21,36,36,36,36,26,0,12,36,22,3,2,21,36,16,8,23,3,0,0,0,32,23,0,0,0,0,0,0,32,27,0,0,0,0,0,18,36,14,0,0,0,0,11,36,26,0,0,0,0,3,32,35,4,0,0,0,0,26,36,10,0,0,0,0,15,36,22,0,0,0,0,5,34,33,3,0,0,0,0,25,35,9,0,0,0,0,14,36,18,0,0,0,0,0,34,36,8,6,6,9,7,1,36,36,36,36,36,36,36,13,12,12,12,12,12,12,12,4
519       0,6,24,30,29,18,1,0,9,35,36,27,29,36,29,1,27,36,11,0,0,19,36,13,9,11,0,0,0,2,36,24,0,0,0,0,0,14,36,19,0,0,0,0,4,34,35,4,0,0,0,0,24,36,16,0,0,0,0,8,36,30,1,0,0,0,0,30,36,9,0,0,0,0,13,36,24,0,0,0,0,3,34,35,5,0,0,0,0,23,36,16,0,0,0,0,11,36,30,1,0,0,0,0,29,36,33,24,24,24,24,19,29,36,36,36,36,36,36,27,0,0,0,0,0,0,0,0
520       0,7,23,30,26,12,0,0,8,35,36,32,36,36,20,0,26,36,20,0,3,28,36,8,36,36,1,0,0,14,36,18,36,34,0,0,0,5,23,11,36,36,0,0,0,0,0,0,36,36,0,0,0,0,0,0,36,35,0,0,0,0,0,0,36,33,0,0,0,0,0,0,36,33,0,0,0,0,0,0,36,33,0,0,0,14,29,9,36,33,0,0,0,21,36,18,26,36,17,0,11,34,36,10,6,33,36,36,36,36,28,1,0,5,23,33,32,21,3,0,0,0,0,0,0,0,0,0
521       0,6,20,29,24,15,0,0,9,35,36,36,36,36,24,0,28,36,26,3,5,30,36,12,12,28,4,0,0,12,36,27,0,0,0,0,0,19,36,29,0,0,0,0,7,35,36,22,0,0,0,1,31,36,35,6,0,0,0,23,36,36,15,0,0,0,6,35,36,21,0,0,0,1,28,36,30,1,0,0,0,20,36,35,6,0,0,0,7,35,36,20,0,0,0,0,31,36,31,1,0,0,0,0,36,36,36,31,35,33,33,16,27,36,36,36,36,36,36,30,1,6,6,6,6,8,9,9
522       0,3,14,21,18,6,0,0,9,32,36,36,36,35,15,0,30,36,30,10,13,33,36,8,19,34,6,0,0,14,36,23,0,0,0,0,0,16,36,29,0,0,0,0,6,35,36,22,0,0,0,1,31,36,36,8,0,0,0,23,36,36,18,0,0,0,4,33,36,24,0,0,0,0,28,36,33,3,0,0,0,17,36,36,11,0,0,0,8,36,36,22,0,0,0,0,31,36,32,1,0,0,0,0,36,36,35,26,26,30,28,9,34,36,36,36,36,36,36,30,5,12,12,12,12,12,12,10
523       8,16,12,32,36,28,8,0,0,21,36,36,36,36,35,6,13,36,30,5,1,21,36,25,24,36,8,0,0,2,36,30,0,4,0,0,0,4,36,28,0,0,0,0,0,23,36,18,0,0,0,0,13,36,32,1,0,0,0,5,34,36,9,0,0,0,1,29,36,18,0,0,0,0,21,36,27,1,0,0,0,11,36,34,4,0,0,0,3,33,36,12,0,0,0,0,26,36,20,0,0,0,0,0,36,36,14,18,18,18,18,2,36,36,36,36,36,36,36,6,12,12,12,12,12,12,12,1
524       0,3,18,26,27,17,1,0,5,33,36,34,36,36,26,1,25,36,16,0,1,24,36,14,35,31,0,0,0,7,36,24,36,30,0,0,0,6,36,24,36,30,0,0,0,8,36,24,36,30,0,0,0,12,36,24,36,30,0,0,0,11,36,24,36,30,0,0,0,10,36,24,36,30,0,0,0,12,36,21,36,29,0,0,0,12,36,18,36,30,0,0,0,14,36,18,36,35,6,0,1,27,36,16,23,36,35,30,35,36,33,2,1,23,36,36,36,28,6,0,0,0,4,6,4,0,0,0
525       0,1,14,24,24,17,1,0,1,28,36,36,36,36,29,2,18,36,23,3,3,26,36,18,28,36,4,0,0,4,36,29,30,36,3,0,0,1,36,30,30,36,6,0,0,5,36,30,30,36,7,0,0,6,36,30,35,36,9,0,0,5,36,30,30,36,5,0,0,0,36,30,30,36,6,0,0,0,36,30,30,36,6,0,0,0,36,30,30,36,6,0,0,2,36,30,28,36,12,0,0,10,36,28,16,36,35,16,13,31,36,16,1,26,36,36,36,36,24,1,0,0,10,12,12,8,0,0
526       0,1,17,26,28,18,2,0,3,30,36,36,36,36,30,3,21,36,22,2,2,24,36,20,33,36,3,0,0,3,36,30,36,36,3,0,0,5,36,30,36,36,6,0,0,3,36,30,36,36,6,0,0,6,36,30,36,36,5,0,0,5,36,30,36,36,0,0,0,3,36,30,36,36,1,0,0,4,36,30,36,36,0,0,0,6,36,30,36,36,1,0,0,6,36,30,32,36,10,0,0,14,36,28,21,36,34,19,17,33,36,15,2,28,36,36,36,36,20,0,0,0,10,12,12,5,0,0
527       0,0,10,18,18,7,0,0,3,29,36,36,36,36,20,0,23,36,20,7,11,33,36,11,34,36,0,0,0,17,36,21,36,36,0,0,0,13,36,24,36,36,5,0,0,12,36,30,36,36,6,0,0,16,36,30,35,36,5,0,0,15,36,29,34,36,0,0,0,9,36,24,34,36,4,0,0,8,36,28,34,36,5,0,0,9,36,30,34,36,9,0,0,11,36,29,28,36,30,6,2,26,36,21,8,35,36,36,36,36,30,3,0,9,27,30,29,18,2,0,0,0,0,0,0,0,0,0
528       0,1,13,18,18,6,0,0,6,32,36,36,36,36,20,0,30,36,17,4,10,33,36,13,36,31,0,0,0,14,36,24,36,34,0,0,0,12,36,27,36,36,0,0,0,16,36,30,36,36,1,0,0,18,36,30,36,36,5,0,0,17,36,29,36,36,0,0,0,12,36,29,36,36,0,0,0,12,36,30,36,36,0,0,0,12,36,30,36,36,4,0,0,13,36,30,35,36,26,6,3,28,36,21,19,36,36,36,36,36,30,3,0,14,28,30,28,18,2,0,0,0,0,0,0,0,0,0
529       0,10,31,36,36,31,9,0,8,36,36,34,35,36,35,9,26,36,22,0,5,31,36,26,19,20,1,0,0,12,36,30,0,0,0,0,0,14,36,30,0,0,0,0,1,29,36,19,0,0,0,0,19,36,32,2,0,0,0,7,35,36,9,0,0,0,0,28,36,21,0,0,0,0,15,36,33,2,0,0,0,4,34,36,13,0,0,0,0,24,36,24,0,0,0,0,12,36,33,2,0,0,0,0,26,36,30,21,24,24,24,20,26,36,36,36,36,36,36,30,7,12,12,12,12,12,12,8
530       1,24,36,36,36,34,14,0,20,36,32,20,29,36,36,10,34,36,5,0,0,28,36,22,36,36,0,0,0,14,36,27,36,36,0,0,0,12,36,26,36,36,0,0,0,12,36,27,36,36,0,0,0,12,36,30,36,36,0,0,0,11,36,30,36,36,4,0,0,6,36,30,36,36,5,0,0,6,36,30,36,36,6,0,0,6,36,30,35,36,10,0,0,6,36,30,27,36,29,4,3,22,36,26,8,35,36,36,36,36,35,7,0,9,28,36,35,26,7,0,0,0,0,0,0,0,0,0
531       0,3,20,24,20,8,0,0,2,30,36,36,36,36,20,0,20,36,34,16,15,33,36,12,20,36,9,0,0,10,36,27,0,0,0,0,0,7,36,30,0,0,0,0,0,24,36,26,0,0,0,0,14,36,36,9,0,0,0,4,34,36,20,0,0,0,0,24,36,30,1,0,0,0,14,36,35,7,0,0,0,4,33,36,20,0,0,0,0,25,36,31,1,0,0,0,13,36,35,6,0,0,0,0,29,36,23,9,6,6,6,2,29,36,36,36,36,36,36,29,8,12,12,12,12,12,12,10
532       27,36,36,36,34,24,3,0,36,36,28,24,30,36,33,2,36,35,0,0,1,28,36,16,36,33,0,0,0,14,36,24,36,30,0,0,0,16,36,21,36,32,0,0,6,33,36,7,36,36,32,30,36,36,22,0,36,36,32,30,35,36,32,2,36,35,0,0,4,31,36,19,36,31,0,0,0,17,36,24,36,30,0,0,0,17,36,28,36,33,0,0,0,19,36,23,36,30,0,0,0,27,36,16,36,35,19,18,26,36,30,2,36,36,36,36,35,24,3,0,11,12,10,6,2,0,0,0
533       12,18,18,18,15,3,0,0,30,36,36,36,36,33,10,0,31,28,6,6,12,33,32,1,36,24,0,0,0,13,36,10,36,24,0,0,0,7,36,12,36,23,0,0,0,22,36,5,36,31,18,18,26,36,23,0,36,36,36,36,36,36,16,0,36,26,6,6,13,33,32,1,36,18,0,0,0,12,36,10,36,18,0,0,0,6,36,12,36,18,0,0,0,9,36,12,36,18,0,0,0,17,36,6,36,26,12,11,16,35,30,0,36,36,36,36,36,29,6,0,11,12,12,12,9,0,0,0
534       0,11,31,36,29,15,0,0,10,36,36,32,36,36,16,0,28,36,11,0,4,32,34,1,20,21,0,0,0,19,36,6,0,0,0,0,0,24,36,5,0,0,0,0,11,36,32,0,0,0,0,3,33,36,14,0,0,0,0,25,36,25,0,0,0,0,10,36,34,3,0,0,0,2,32,36,14,0,0,0,0,22,36,26,0,0,0,0,10,36,35,4,0,0,0,0,29,36,17,0,0,0,0,0,33,36,36,36,36,36,35,7,29,36,36,36,36,36,36,11,0,0,0,0,0,0,0,0
535       0,0,12,22,22,11,0,0,0,26,36,34,35,36,25,0,14,36,24,1,1,22,36,14,6,23,4,0,0,6,36,27,0,0,0,0,0,9,36,27,0,0,0,0,0,28,36,19,0,0,0,0,16,36,34,3,0,0,0,5,35,35,12,0,0,0,0,20,36,21,0,0,0,0,10,36,32,1,0,0,0,2,33,36,11,0,0,0,0,23,36,23,0,0,0,0,11,36,32,2,0,0,0,0,29,36,33,24,24,24,23,9,22,36,36,36,36,36,36,23,0,0,0,0,0,0,0,0
536       0,3,18,24,24,15,1,0,6,33,36,36,36,36,26,0,29,36,23,6,9,30,36,11,36,31,0,0,0,13,36,19,36,24,0,0,0,6,36,24,36,24,0,0,0,9,36,24,36,29,0,0,0,12,36,24,36,24,0,0,0,11,36,23,36,24,0,0,0,7,36,18,36,24,0,0,0,11,36,18,36,24,0,0,0,12,36,18,36,26,0,0,0,12,36,18,33,35,12,6,8,30,36,15,21,36,36,36,36,36,33,2,1,24,36,36,36,33,10,0,0,0,7,12,10,1,0,0
537       0,1,13,23,22,13,0,0,1,26,36,36,36,36,26,0,16,36,23,2,2,25,36,12,15,28,1,0,0,2,36,22,0,0,0,0,0,1,36,22,0,0,0,0,0,16,36,13,0,0,0,0,7,35,29,1,0,0,0,1,30,35,7,0,0,0,0,19,36,18,0,0,0,0,8,36,30,1,0,0,0,1,32,35,8,0,0,0,0,20,36,18,0,0,0,0,8,36,29,1,0,0,0,0,25,36,19,10,10,12,12,5,24,36,36,36,36,36,36,28,8,12,12,12,12,12,12,8
538       0,0,13,24,24,12,0,0,0,26,36,32,34,36,21,0,14,36,15,0,1,22,36,9,24,31,0,0,0,2,36,18,24,30,0,0,0,0,36,22,24,30,0,0,0,0,36,24,24,30,0,0,0,0,36,24,24,30,0,0,0,0,36,24,24,30,0,0,0,0,36,24,24,30,0,0,0,0,34,24,24,30,0,0,0,0,36,24,24,30,0,0,0,0,36,24,18,35,4,0,0,5,36,18,6,35,30,12,12,31,35,5,0,14,35,36,36,34,10,0,0,0,2,10,10,2,0,0
539       0,6,27,36,36,26,6,0,4,33,36,32,33,36,33,2,19,36,22,0,0,21,36,19,9,23,2,0,0,2,36,24,0,0,0,0,0,5,36,24,0,0,0,0,0,23,36,14,0,0,0,0,10,36,30,1,0,0,0,1,33,36,7,0,0,0,0,22,36,20,0,0,0,0,9,36,31,1,0,0,0,1,31,36,8,0,0,0,0,21,36,19,0,0,0,0,8,36,29,1,0,0,0,0,23,36,27,18,18,18,18,11,24,36,36,36,36,36,36,29,7,12,12,12,12,12,12,4
540       0,18,36,36,36,23,3,0,17,36,34,22,24,36,30,2,33,35,6,0,0,16,36,15,9,14,0,0,0,6,36,20,0,0,0,0,0,11,36,17,0,0,0,0,1,31,36,6,0,0,0,0,22,36,19,0,0,0,0,10,36,32,2,0,0,0,1,30,36,10,0,0,0,0,17,36,22,0,0,0,0,8,36,31,1,0,0,0,1,31,36,8,0,0,0,0,20,36,20,0,0,0,0,0,30,36,28,24,24,24,23,11,30,36,36,36,36,36,36,21,4,6,6,6,6,6,2,0
541       0,1,17,29,30,23,3,0,0,28,36,34,32,36,30,3,13,36,23,1,0,18,36,20,11,24,4,0,0,0,34,28,0,0,0,0,0,1,34,28,0,0,0,0,0,19,36,18,0,0,0,0,7,36,32,2,0,0,0,1,32,36,10,0,0,0,0,21,36,22,0,0,0,0,8,36,32,2,0,0,0,1,30,36,11,0,0,0,0,17,36,22,0,0,0,0,7,35,33,2,0,0,0,0,22,36,27,18,18,18,18,15,24,36,36,36,36,36,36,30,8,12,12,12,12,12,12,10
542       0,3,18,27,23,12,0,0,3,30,36,36,36,36,21,0,21,36,23,7,10,33,36,8,33,32,1,0,0,14,36,18,36,26,0,0,0,11,36,18,36,24,0,0,0,12,36,18,36,24,0,0,0,12,36,18,36,24,0,0,0,12,36,18,36,24,0,0,0,12,36,18,36,24,0,0,0,12,36,18,36,24,0,0,0,12,36,18,36,24,0,0,0,12,36,18,36,29,0,0,0,18,36,11,24,36,25,12,19,35,33,2,3,30,36,36,36,34,10,0,0,1,11,12,12,3,0,0
543       0,5,21,30,27,13,0,0,6,33,36,36,36,36,20,0,28,36,22,6,10,33,36,7,26,26,0,0,0,15,36,17,0,0,0,0,0,16,36,17,0,0,0,0,4,34,35,4,0,0,0,0,26,36,17,0,0,0,0,11,36,31,1,0,0,0,1,32,36,9,0,0,0,0,19,36,23,0,0,0,0,6,35,34,3,0,0,0,0,28,36,13,0,0,0,0,14,36,26,0,0,0,0,0,33,36,17,14,13,15,18,5,36,36,36,36,36,36,36,12,12,12,12,12,12,12,12,4
544       0,15,35,36,36,31,6,0,11,36,25,9,14,33,29,0,28,28,0,0,0,12,36,8,35,18,0,0,0,6,36,12,36,14,0,0,0,6,36,12,36,12,0,0,0,6,36,10,36,12,0,0,0,6,36,6,36,12,0,0,0,6,36,6,36,12,0,0,0,6,36,6,36,12,0,0,0,12,36,2,36,8,0,0,0,12,36,0,36,7,0,0,0,13,36,0,35,20,0,0,1,28,26,0,19,36,27,18,29,35,6,0,0,17,30,34,26,7,0,0,0,0,0,0,0,0,0,0
545       0,0,2,10,10,1,0,0,0,14,34,36,36,33,10,0,6,35,22,2,3,24,35,4,16,31,1,0,0,1,33,17,0,0,0,0,0,0,30,18,0,0,0,0,0,7,36,13,0,0,0,0,1,29,29,0,0,0,0,0,17,35,7,0,0,0,0,5,35,18,0,0,0,0,0,26,31,1,0,0,0,0,13,36,8,0,0,0,0,3,33,21,0,0,0,0,0,23,33,2,0,0,0,0,9,36,20,0,0,0,5,2,21,36,36,36,36,36,36,23,6,12,12,12,12,12,12,7
546       0,3,25,36,36,36,25,3,0,27,35,13,6,15,35,23,5,36,15,0,0,0,17,30,0,9,1,0,0,0,8,30,0,0,0,0,0,0,16,30,0,0,0,0,0,2,34,27,0,0,0,0,0,22,36,9,0,0,0,0,8,36,22,0,0,0,0,0,28,33,2,0,0,0,0,15,36,14,0,0,0,0,4,34,27,0,0,0,0,0,22,36,6,0,0,0,0,9,36,20,0,0,0,0,1,31,36,2,0,0,0,0,6,36,36,36,36,36,36,30,2,12,12,12,12,12,12,10
547       0,1,16,28,28,17,1,0,0,25,31,17,16,31,30,2,13,34,3,0,0,3,32,18,18,24,0,0,0,0,15,15,20,24,0,0,0,0,0,0,24,24,0,0,0,0,0,0,22,24,0,0,0,0,0,0,18,28,0,0,0,0,0,0,18,30,0,0,0,0,0,0,18,30,0,0,0,0,0,0,18,30,0,0,0,0,0,0,14,30,0,0,0,0,11,19,6,36,7,0,0,0,28,20,0,21,34,21,14,27,30,3,0,0,12,26,29,18,2,0,0,0,0,0,0,0,0,0
548       0,3,24,35,36,29,9,0,1,30,35,23,21,34,35,8,13,36,13,0,0,7,36,28,18,36,6,0,0,0,24,26,18,36,5,0,0,0,0,0,18,36,3,0,0,0,0,0,23,36,0,0,0,0,0,0,24,36,0,0,0,0,0,0,24,36,0,0,0,0,0,0,24,36,0,0,0,0,0,0,24,36,0,0,0,0,29,27,24,36,3,0,0,1,36,22,17,36,16,0,0,14,36,13,3,33,36,25,25,36,29,1,0,5,25,35,33,21,3,0,0,0,0,0,0,0,0,0
549       24,36,36,36,36,34,13,0,24,36,20,18,21,34,36,9,24,36,0,0,0,6,35,22,24,36,0,0,0,0,30,24,24,36,0,0,0,3,35,21,24,36,7,6,9,29,36,6,24,36,36,36,36,36,26,0,24,36,22,19,26,36,36,8,24,36,0,0,0,17,36,20,24,36,0,0,0,1,35,25,24,30,0,0,0,0,30,30,24,30,0,0,0,0,30,26,24,30,0,0,0,4,36,20,24,34,12,12,13,30,35,6,24,36,36,36,36,35,15,0,8,12,12,12,12,6,0,0
550       0,0,3,6,3,0,0,0,3,24,36,36,36,20,0,0,29,33,10,1,12,35,17,0,36,10,0,0,0,17,33,0,36,3,0,0,0,12,36,8,36,1,0,0,0,12,36,11,36,0,0,0,0,12,36,12,36,0,0,0,0,12,36,11,36,0,0,0,0,12,36,6,36,0,0,0,0,12,36,1,36,0,0,0,0,12,36,5,36,0,0,0,0,12,36,5,36,5,0,0,0,19,33,0,32,28,4,0,11,35,21,0,8,33,36,33,36,24,1,0,0,2,11,12,8,0,0,0
551       0,0,8,17,16,6,0,0,0,24,36,32,33,36,18,0,15,36,11,0,1,19,36,9,28,26,0,0,0,0,32,23,30,21,0,0,0,0,30,22,30,18,0,0,0,0,30,18,30,18,0,0,0,0,30,18,30,18,0,0,0,0,30,18,30,18,0,0,0,0,30,18,30,18,0,0,0,0,36,18,32,18,0,0,0,0,36,18,35,18,0,0,0,0,36,18,29,26,0,0,0,9,36,10,14,36,23,9,15,33,30,1,0,16,34,36,35,21,3,0,0,0,0,6,1,0,0,0
552       0,1,21,35,36,34,18,0,0,23,33,12,6,16,36,15,3,36,14,0,0,0,22,30,10,36,6,0,0,0,13,30,12,36,6,0,0,0,12,30,12,36,6,0,0,0,14,30,12,36,6,0,0,0,18,30,12,36,6,0,0,0,16,30,12,36,6,0,0,0,12,30,12,36,6,0,0,0,12,30,12,36,6,0,0,0,12,30,12,36,6,0,0,0,14,30,6,36,11,0,0,0,22,30,0,30,31,5,0,11,35,20,0,9,32,36,34,36,27,2,0,0,2,12,12,10,0,0
