557       18,23,26,28,31,33,35,37,28,25,25,22,22,21,20,19,20,20,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,24,28,27,24,28,30,31,32,32,33,34,34,33,32,30,30,31,31,29,27,22,23,26,26,19,17,17,17,17,17,17,17,17,17,17,18,18,18,20,20,19,20,22,22,24,24,27,30,35,34,33,31,27,25,21,17,60,66,71,74,77,79,82,84,84,30,26,25,24,21,22,20,18,18,22,27,29,26,27,31,33,35,35,37,39,36,37,39,42,44,45,50,53,79,74,71,75,75,69,68,62,28,0
558       14,20,24,27,30,32,34,35,28,26,22,22,20,19,18,17,17,17,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,20,20,20,22,22,25,26,31,35,33,31,28,26,24,20,15,7,0,0,0,16,61,66,70,74,76,79,81,83,30,27,24,23,21,20,19,19,18,18,18,17,17,17,17,17,18,17,17,19,20,20,20,21,23,24,26,31,82,80,78,75,73,70,66
559       6,29,32,34,36,37,38,39,40,41,42,29,26,25,24,23,22,22,21,21,20,20,20,20,20,20,21,21,22,22,23,24,25,25,27,29,42,41,40,39,39,38,39,40,40,41,42,29,26,25,24,24,23,22,22,22,21,21,21,21,21,20,19,19,19,19,20,20,20,20,20,20,21,21,22,22,22,23,23,24,26,28,41,40,39,38,37,36,35,34,32,31,0,0,0,90,91,91,91,91,91,91,91,91,91,73,34,31,31,31,31,31,31,32,32,32,32,32,32,32,34,35,37,40,42,46,49,52,61,74,84,82,80,77,72,67,62,55,45
560       13,17,21,24,28,31,33,35,36,38,39,29,26,24,23,21,20,19,19,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,21,20,22,23,25,26,30,33,39,37,37,35,33,31,28,25,22,18,13,0,0,0,0,19,61,66,70,74,76,79,81,83,83,85,34,29,27,27,26,26,23,23,22,22,22,22,22,22,22,23,23,24,23,24,25,26,27,32,65,83,83,81,79,77,74,72
561       31,33,34,36,37,38,39,41,25,24,22,21,20,19,18,18,17,17,17,16,16,16,16,16,16,17,17,17,18,19,19,20,21,21,24,27,40,39,39,38,37,37,38,38,39,38,23,20,19,19,20,19,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,19,19,19,20,21,21,22,35,40,39,38,38,37,34,33,29,14,0,0,2,48,84,91,91,91,91,91,91,91,56,31,28,26,27,28,28,28,28,27,27,27,27,28,28,28,27,28,29,31,33,34,37,41,44,49,56,78,83,77,73,68,62,57,50
562       14,19,23,26,28,30,32,34,34,28,25,24,23,21,19,19,18,17,16,15,16,16,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,17,18,18,19,18,19,19,19,21,21,23,25,28,35,33,31,29,27,25,21,17,12,0,0,0,32,59,66,71,74,76,78,80,80,57,27,26,22,23,21,21,20,19,19,18,18,18,18,17,17,18,19,18,19,20,20,21,22,25,27,30,31,33,32,30,28,25,21,16
563       29,32,34,36,37,38,39,40,41,26,23,23,21,20,20,19,18,19,19,19,18,19,18,18,18,18,19,19,18,19,20,19,20,19,21,24,36,40,39,38,38,38,38,38,39,38,23,22,21,20,20,19,19,18,19,19,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,18,18,18,18,18,19,19,20,22,25,39,39,38,37,35,34,32,28,0,0,0,73,89,90,90,90,90,90,90,90,36,28,27,26,25,25,26,26,27,27,27,27,27,27,27,27,27,29,30,31,34,34,37,41,45,50,62,82,81,74,70,65,60,53,43,26,0
564       13,19,23,25,28,30,32,34,36,26,26,22,22,20,20,20,18,20,19,18,18,16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,10,10,10,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,17,16,17,18,18,19,19,20,20,22,24,28,33,33,31,29,27,23,20,15,8,0,28,59,64,68,72,74,76,78,80,58,27,24,22,21,19,20,19,18,17,18,18,18,17,17,18,18,18,18,18,20,20,20,21,23,24,28,31,33,32,30,28,25,21,15,8,4,0
565       17,29,32,34,35,36,38,39,40,40,24,22,21,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,19,19,19,19,20,20,21,23,25,40,39,38,37,37,37,38,39,40,25,22,21,21,20,20,19,19,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,19,19,19,20,21,24,40,40,39,38,37,36,34,32,28,1,0,81,90,91,90,91,91,91,91,91,33,28,28,28,28,28,28,28,27,27,27,27,28,28,28,27,28,29,31,32,33,36,39,42,47,54,66,82,78,74,70,64,58,50,40,17,0
566       6,14,20,23,26,29,31,32,34,28,25,24,24,22,20,20,19,18,19,19,18,18,16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,14,16,18,18,18,19,18,20,21,20,22,23,27,30,34,33,31,28,25,23,19,14,0,50,60,66,69,72,74,76,79,81,30,25,24,23,21,20,19,19,19,18,17,17,17,17,17,17,17,17,18,18,20,20,21,23,23,26,29,33,33,33,31,28,25,22,17,8,0,0
567       0,10,16,20,24,27,29,31,33,35,28,25,22,22,20,20,19,19,18,18,17,16,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,17,17,17,17,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,19,18,19,19,21,20,21,23,24,27,29,33,35,33,30,28,26,23,19,14,2,0,0,22,54,62,66,69,72,74,76,78,51,31,27,24,23,21,21,20,20,19,18,18,18,18,17,18,18,18,18,19,20,19,20,21,21,24,25,38,67,78,76,73,71,68,63,58,29
568       0,13,19,23,26,28,31,33,35,28,26,24,22,22,20,20,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,17,17,17,17,18,18,18,18,18,18,19,20,21,21,22,23,25,27,30,35,34,32,30,27,24,21,17,10,0,0,0,10,42,60,65,69,72,74,76,78,59,35,28,25,24,23,21,20,20,19,19,18,17,17,17,17,17,18,17,17,19,19,20,19,21,23,24,32,56,78,75,74,72,69,65,60,44
569       0,0,0,0,0,0,12,18,21,25,29,31,33,35,37,28,25,24,22,21,20,20,19,19,19,19,19,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,20,22,22,22,24,25,28,33,36,34,32,30,28,24,20,16,54,60,64,67,70,72,74,76,78,31,26,24,22,21,21,20,18,18,18,17,17,17,17,17,18,18,18,18,20,20,20,21,22,24,24,31,67,77,75,73,71,69,65,61,55,12,0
570       0,0,0,11,17,21,25,27,30,32,34,29,24,22,21,19,19,18,17,17,17,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,24,25,24,27,29,28,27,27,26,25,25,26,27,34,33,32,32,31,29,24,6,0,0,60,64,67,71,73,75,77,27,23,21,19,19,18,18,18,16,17,16,15,16,19,20,21,23,24,29,29,27,27,26,26,26,27,29,53,82,81,80,75,71,65,59,51,0,0,0,0
571       0,0,0,11,19,23,27,29,31,33,35,28,24,22,20,20,20,18,18,17,17,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,16,16,17,18,19,20,22,23,25,31,34,32,30,27,25,20,17,11,0,0,63,66,70,72,74,76,78,28,25,21,21,19,20,18,18,17,18,17,16,16,16,16,16,17,17,16,18,17,18,19,20,21,24,25,44,77,75,73,70,68,64,59,49,0,0,0,0
572       0,13,19,23,26,28,31,33,35,29,26,23,22,21,20,20,18,19,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,21,26,28,28,31,30,29,30,29,27,28,26,28,29,35,33,33,33,32,32,31,27,17,0,0,0,0,0,57,63,67,71,73,75,77,79,60,27,25,22,21,20,19,19,18,18,18,17,19,22,23,25,26,29,31,30,31,30,29,29,29,31,33,62,85,85,84,82,77,72,67
573       0,0,0,26,30,31,33,35,36,37,38,39,30,24,22,21,20,19,20,19,18,20,20,20,20,20,21,20,20,20,21,21,22,23,23,24,26,38,40,39,38,37,37,38,39,39,39,26,23,22,20,20,20,21,20,20,19,20,20,20,20,19,19,19,19,19,19,20,21,20,20,19,19,19,20,19,21,22,22,23,24,25,39,38,38,37,36,35,33,32,30,25,0,1,42,66,88,89,89,89,89,89,89,82,64,34,29,28,28,29,28,29,29,29,29,30,30,30,30,30,32,33,36,36,40,44,48,52,67,74,79,75,71,67,60,54,45,35,18
574       17,21,25,27,30,32,34,36,37,28,26,24,23,22,22,20,21,19,19,19,19,18,18,18,18,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,18,20,20,20,22,23,26,26,37,36,34,32,30,27,24,20,14,1,59,64,68,72,76,78,80,82,84,33,28,25,24,22,22,21,20,19,18,18,18,18,18,18,18,18,18,18,19,20,21,22,23,23,25,27,31,84,82,80,78,74,72,68,64,55
575       5,5,15,23,26,27,28,31,33,35,37,37,30,26,25,23,21,20,20,19,18,18,18,18,18,18,18,18,18,19,19,19,20,20,20,19,19,19,19,19,19,19,20,20,20,20,20,19,19,20,20,19,19,20,20,20,20,20,20,21,21,20,19,20,20,20,20,20,20,20,20,20,20,21,20,20,22,22,23,24,27,28,33,37,36,34,31,29,27,23,19,14,19,32,51,64,68,72,74,77,78,80,68,54,42,29,28,26,23,22,22,21,20,21,20,19,20,20,19,20,21,21,21,22,23,24,26,36,46,57,72,79,77,75,72,69,65,51,39
576       0,0,0,0,11,17,22,24,28,30,32,34,35,30,26,23,23,21,20,20,19,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,19,19,19,19,20,19,20,20,20,20,20,20,20,20,19,20,20,20,19,19,19,19,19,19,18,19,19,19,20,21,21,21,22,24,26,29,35,34,32,30,28,25,23,19,14,0,0,47,62,66,70,72,74,76,78,80,81,27,24,23,21,20,20,19,19,18,18,18,18,18,18,18,20,20,21,21,21,23,24,28,30,80,80,78,76,74,70,68,63,58,20,0
577       0,0,0,0,9,16,21,24,27,29,31,33,35,30,25,24,22,22,20,20,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,18,18,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,18,18,18,18,18,18,18,19,19,20,20,21,22,23,25,30,34,33,31,30,28,25,22,18,13,0,0,53,62,66,70,72,74,77,79,80,53,27,24,23,21,20,19,19,19,18,18,18,18,18,18,19,20,20,21,20,22,22,25,27,39,80,78,76,74,71,69,65,60,50,0,0
578       0,0,0,10,17,22,25,29,31,33,35,30,26,25,24,22,21,21,19,19,18,17,17,17,17,17,17,18,18,17,17,17,17,17,17,17,17,17,16,16,17,17,17,16,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,18,18,20,20,20,20,21,22,26,26,30,35,34,32,30,26,23,19,15,8,0,0,2,59,64,68,70,73,75,77,79,52,27,25,22,22,20,21,19,17,18,19,17,17,17,17,17,17,18,18,17,18,19,20,20,21,24,26,29,80,78,76,73,71,69,64,59
579       0,0,29,33,34,36,37,38,39,40,41,25,23,21,20,20,20,19,19,19,18,18,18,18,19,19,18,19,19,19,21,22,22,24,27,41,40,39,39,38,39,40,40,41,42,33,27,24,23,22,22,21,21,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,20,20,20,20,21,22,24,27,40,39,39,38,37,35,34,33,31,27,0,0,0,0,59,87,88,88,88,88,88,88,88,88,35,31,30,30,29,29,29,29,29,29,29,29,29,30,30,32,32,33,35,36,40,40,44,50,55,76,80,78,75,69,64,59,51,40,26
580       0,0,4,28,30,33,34,36,37,38,39,40,41,23,22,21,21,20,20,20,19,19,19,18,18,18,18,18,19,19,19,19,19,20,20,22,23,30,40,39,38,38,37,38,39,40,40,41,27,24,23,22,21,21,20,20,20,20,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,21,20,21,23,24,28,41,40,39,38,37,35,34,32,30,86,90,90,90,89,89,89,89,89,54,32,31,30,29,29,29,29,29,29,29,29,29,30,30,30,31,31,34,34,38,40,42,46,52,60,82,80,77,72,68,62,57,49,38,19,0,0
581       13,18,22,25,27,29,32,34,36,31,26,24,22,22,20,20,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,18,18,18,18,18,18,18,18,19,19,18,20,22,21,24,24,28,35,34,33,31,27,25,23,19,13,2,0,0,0,56,62,66,70,72,76,78,79,80,29,26,24,23,22,21,20,20,19,19,19,18,19,19,18,18,18,20,20,19,21,21,22,23,24,25,30,81,79,77,74,72,70,66,61,51
582       0,0,2,15,19,23,26,29,31,33,34,26,24,22,22,20,19,17,17,16,16,16,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,17,18,18,19,19,20,20,24,24,27,35,33,31,29,26,24,20,15,0,0,0,0,38,61,66,70,73,75,77,79,60,28,25,22,21,21,20,18,18,17,16,16,17,17,16,16,16,16,17,17,18,19,20,20,22,23,25,31,79,79,77,74,71,68,64
583       0,0,0,0,0,4,14,20,24,27,30,32,34,36,28,25,23,22,20,20,19,18,19,18,18,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,18,20,18,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,19,19,19,20,20,22,24,27,32,34,32,30,28,24,21,16,8,0,36,57,62,66,69,71,73,75,77,29,24,22,21,23,19,19,18,16,16,17,16,17,17,17,18,17,17,17,18,18,19,19,21,22,24,26,32,77,75,73,71,69,65,60,55,0
584       0,0,0,0,0,12,19,22,26,29,32,34,27,23,21,19,19,18,18,18,16,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,15,16,15,16,16,17,17,19,19,22,25,31,31,30,28,25,22,18,11,0,0,0,0,0,0,0,28,52,58,62,66,68,70,71,31,24,21,18,17,16,17,15,16,16,15,15,15,14,14,14,15,15,15,16,15,16,17,18,18,19,20,21,42,72,69,68,66,63,60,55,2
585       0,1,13,19,23,26,28,31,33,32,25,22,22,20,20,19,17,17,18,17,17,17,16,16,16,16,16,16,16,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,17,17,17,17,17,18,19,20,21,24,25,29,35,33,31,28,25,21,17,13,0,0,0,0,0,0,0,0,0,32,54,61,64,67,70,72,73,61,25,23,21,20,19,18,17,19,17,17,16,15,15,16,16,16,16,17,17,18,17,19,18,20,21,22,26,68,72,70,68,66,63,59,54,37
586       0,0,11,17,21,25,28,30,32,34,35,37,31,27,26,23,22,22,20,20,20,19,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,20,20,21,21,21,23,24,26,29,37,37,35,33,31,29,27,24,20,0,0,2,60,66,69,73,75,77,79,81,83,33,28,26,25,24,22,21,21,20,19,19,19,18,19,19,19,20,20,20,21,23,22,24,25,28,60,84,82,80,78,75,73,69,65,59
587       12,15,9,21,28,30,32,34,27,25,22,22,20,20,19,19,19,18,18,16,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,18,18,20,18,20,20,21,22,25,33,33,31,29,27,18,11,6,0,0,1,3,21,59,63,67,71,73,75,77,80,33,28,24,21,19,16,15,15,13,11,10,11,11,11,13,13,14,15,16,17,17,17,19,19,21,22,26,28,78,76,74,72,70,66,63,58,33,0
588       0,13,19,22,26,28,30,33,35,35,27,24,20,19,17,17,16,15,14,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,13,13,13,14,14,14,14,13,13,14,14,14,14,14,14,14,14,14,14,15,16,15,17,17,18,20,22,25,28,36,34,32,30,28,24,20,16,9,0,0,0,0,0,0,0,0,54,61,66,69,72,75,77,78,80,30,26,22,22,21,20,20,19,20,18,18,18,18,18,17,18,18,17,18,19,19,19,20,20,22,24,28,46,78,76,74,72
589       0,11,17,22,25,28,30,32,34,36,35,27,26,23,21,21,19,19,17,18,18,18,18,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,15,16,16,16,16,16,16,16,16,16,18,18,18,18,20,20,21,22,25,26,31,35,34,33,31,29,27,23,19,15,6,0,0,0,0,0,0,0,34,59,64,67,71,74,76,78,80,81,31,27,24,22,22,22,20,20,20,20,20,19,19,20,20,20,20,21,21,22,23,24,25,28,36,45,44,42,40,37,35,31
590       0,0,0,0,0,0,12,18,22,25,28,30,32,34,31,25,25,22,20,20,20,18,18,17,18,17,17,17,17,17,17,17,17,17,16,17,17,17,16,16,16,16,17,17,16,16,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,15,19,25,25,26,29,29,29,27,28,26,26,26,29,34,33,32,30,28,27,27,8,0,0,0,0,41,50,62,64,67,69,72,74,69,26,23,20,17,17,17,17,17,17,17,16,16,18,19,21,21,26,28,28,28,29,28,27,27,28,29,33,80,79,78,77,73,69,61,55
591       19,18,20,38,37,33,33,34,35,36,37,37,24,22,21,19,19,19,18,19,18,18,18,18,17,18,19,18,18,18,19,20,19,20,21,22,22,28,37,36,35,34,35,35,34,35,36,26,24,22,22,22,21,21,21,19,20,19,19,18,18,18,18,18,18,18,18,18,18,19,18,19,19,19,20,20,21,21,23,25,37,36,35,34,33,32,30,27,22,7,11,13,0,0,43,84,86,86,86,86,86,86,86,63,29,28,28,27,27,26,27,27,27,28,28,28,28,30,32,35,36,40,44,47,50,57,63,75,84,78,74,70,64,56,46,35,17,0,0
592       0,0,0,0,7,15,20,23,26,29,31,32,34,36,32,27,25,24,23,21,22,20,21,20,19,19,19,19,19,19,18,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,10,11,11,11,10,10,10,10,10,10,10,10,10,10,10,15,20,20,20,20,20,21,20,20,21,21,22,23,24,25,29,31,37,35,33,31,29,27,25,21,17,9,0,0,0,30,55,61,65,69,71,73,76,78,79,63,30,27,25,24,23,22,21,21,20,21,20,20,20,20,21,22,21,21,23,23,25,27,29,39,45,44,42,40,38,35,31,27,20
593       11,20,22,26,29,32,34,35,37,37,31,27,27,24,23,22,22,21,20,20,19,19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,11,9,10,10,9,9,9,10,10,10,10,10,10,10,18,20,20,20,20,20,20,20,20,20,20,21,22,22,23,24,24,26,29,35,35,34,32,30,28,26,23,20,14,6,0,0,0,0,23,55,63,66,70,73,76,79,81,81,58,34,30,26,25,23,23,21,21,21,20,19,19,21,19,20,21,21,22,23,25,26,29,31,39,41,41,40,39,37,34,31,28,21,10
594       0,0,0,1,26,30,32,34,35,36,37,38,39,26,23,21,20,20,19,19,18,19,19,19,18,18,18,19,19,18,19,20,21,21,22,22,23,28,38,37,38,36,36,36,37,38,39,27,23,21,20,20,19,19,19,20,20,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,22,22,23,24,24,27,39,38,37,36,35,34,32,31,29,23,0,0,0,37,87,88,88,88,88,88,88,88,88,33,30,28,28,28,28,28,28,28,28,28,29,28,30,30,31,33,35,37,39,43,45,49,58,77,78,76,71,66,61,55,46,36,18
595       13,11,13,15,18,22,26,28,30,32,34,36,38,31,27,26,25,24,22,23,22,22,22,21,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,20,21,22,21,21,21,21,21,21,21,21,22,23,22,23,25,25,29,33,36,35,33,31,29,27,24,21,17,58,64,68,72,74,76,78,80,82,84,35,30,26,26,24,23,22,21,20,19,20,20,20,20,22,24,24,25,26,28,28,30,33,44,45,45,42,39,37,34,32,27,22,13,1,0,0
596       0,0,0,12,18,22,26,28,30,32,34,34,28,25,24,24,22,20,21,20,19,18,18,17,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,17,18,19,18,18,19,20,20,20,21,24,25,28,35,33,31,29,26,23,20,14,18,56,63,67,70,72,75,77,79,81,30,26,24,22,21,20,19,19,18,18,17,17,16,16,17,17,17,17,18,18,20,20,21,23,24,26,31,32,32,30,29,27,24,21,14,3,0
597       0,0,0,12,18,22,26,29,32,34,35,29,26,24,22,22,20,20,20,18,18,18,19,19,16,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,16,18,18,17,18,18,18,20,20,21,21,24,25,29,35,33,31,29,26,23,19,13,51,60,65,69,71,74,77,79,80,68,25,24,22,20,20,18,19,18,18,16,16,16,16,16,16,16,17,18,18,18,19,20,20,23,23,28,33,34,33,31,29,26,23,18,10,2,0
598       12,21,25,27,26,28,29,32,34,35,37,33,29,26,25,23,22,21,21,21,20,20,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,20,20,20,20,20,20,19,19,20,20,20,21,21,22,23,23,24,24,28,36,34,32,30,28,25,22,18,12,6,0,0,55,61,66,69,72,74,76,78,80,79,31,28,26,23,23,21,20,21,21,21,20,20,20,20,20,19,22,22,22,24,25,27,28,32,36,47,46,42,39,36,33,29,26,19,10,0
599       0,0,0,27,31,33,35,36,37,38,39,40,27,22,21,20,20,20,19,19,19,19,19,18,19,19,19,19,18,19,19,19,20,20,22,23,28,39,38,37,37,37,38,39,39,40,26,23,23,21,21,21,20,19,19,18,19,19,19,18,18,18,18,18,18,18,18,18,19,19,19,19,18,19,19,20,19,20,21,23,26,39,38,38,37,35,34,33,30,22,0,0,0,0,85,87,87,86,86,86,86,87,87,35,30,28,27,27,27,27,27,27,27,27,27,27,27,27,29,31,31,32,33,36,39,42,48,53,70,78,77,72,67,62,56,49,40,25,0
600       0,0,10,28,31,33,35,36,37,38,39,40,26,23,22,21,21,20,19,19,19,19,19,19,19,19,19,19,19,20,21,21,21,22,23,25,39,39,38,38,37,37,37,38,39,40,27,25,22,22,20,20,20,20,20,21,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,21,21,22,23,23,25,27,39,38,38,37,36,34,33,31,29,20,0,0,0,86,88,88,88,88,88,88,88,88,68,30,29,29,29,30,30,30,30,30,30,30,28,29,30,30,31,34,34,38,39,42,45,50,57,79,79,77,72,66,62,57,49,39,25,0
601       0,0,0,27,31,33,35,36,38,39,40,41,24,22,22,20,20,20,19,19,18,19,19,18,17,18,18,18,19,18,19,19,20,19,20,20,22,22,23,26,40,39,38,38,38,38,38,39,29,21,19,19,19,18,18,18,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,18,17,18,19,19,20,21,23,40,39,38,37,35,34,32,67,88,89,89,89,89,89,89,56,38,25,25,24,24,24,25,25,24,24,24,24,24,24,24,24,26,27,28,30,31,34,37,38,43,48,57,77,80,74,70,66,61,54,46,31,8,0
602       0,0,0,0,0,0,0,10,16,20,24,27,30,32,34,36,37,29,26,24,23,22,21,21,20,20,20,19,19,19,19,19,19,19,19,19,19,19,20,19,19,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,28,30,29,30,29,30,29,29,29,29,31,31,31,30,30,29,28,29,28,28,28,28,30,36,35,34,33,33,32,58,64,67,71,73,75,77,79,81,50,26,23,22,20,19,18,21,22,23,25,27,29,31,32,35,37,37,34,33,31,30,31,32,69,81,80,80,79,78,73,67,63,56,0,0,0,0
603       0,0,0,0,10,17,21,25,27,29,31,33,35,37,28,26,24,23,22,21,22,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,26,28,28,28,28,28,28,28,28,28,30,31,31,30,29,30,29,28,28,28,27,27,29,32,36,35,34,34,33,33,31,30,0,0,55,62,66,70,73,75,77,79,81,69,29,26,25,23,22,21,21,24,25,27,29,31,32,35,36,38,39,38,35,34,34,32,34,36,85,84,83,82,81,77,72,66,60,30,0
604       8,15,20,22,26,28,30,32,34,36,32,28,24,24,22,22,21,20,20,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,26,28,28,28,28,28,28,28,28,29,30,32,31,31,30,30,28,29,28,27,27,27,27,30,35,35,35,34,33,33,32,31,30,0,60,66,70,74,76,79,81,83,85,36,28,26,24,23,22,21,22,26,27,27,29,30,33,37,38,37,41,39,38,37,36,35,37,68,87,86,85,84,83,81,73,68,59,0,0,0
605       0,0,0,0,0,0,0,12,18,22,25,28,31,33,34,28,25,23,22,20,20,18,18,18,17,17,17,17,16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,9,9,9,9,9,9,9,9,9,11,17,17,17,17,17,17,17,17,17,17,18,18,18,20,20,22,23,24,27,35,34,32,29,26,23,19,14,4,0,0,0,0,52,58,63,66,68,71,73,74,73,25,22,22,20,20,18,18,18,18,16,16,16,17,17,17,17,16,17,18,17,18,20,21,22,23,28,40,41,40,37,34,31,28,23
606       0,0,0,5,13,18,21,25,28,31,33,35,36,37,31,28,26,24,24,22,22,21,20,20,20,21,21,21,21,20,20,21,20,21,21,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,25,31,32,32,32,32,32,32,31,31,32,33,32,32,32,32,30,29,29,28,28,29,30,36,36,35,34,34,33,33,31,30,23,10,0,0,32,59,64,67,70,73,75,77,79,80,75,28,25,24,23,21,25,28,27,29,29,32,34,37,36,38,42,40,40,36,35,35,34,39,85,84,83,83,82,81,77,71,66,57,6
